标的状态.还清,性别.女,年龄,学历.高中及以下,学历.研究生及以上,婚姻.已婚,婚姻.未婚,公司性质.民企,公司性质.单位,公司性质.其他,公司性质.优企,公司性质.外企,公司规模.100.500人,公司规模.10人以下,公司规模.500人以上,工作时间.1.3年,工作时间.1年以内,工作时间.3.5年,工作时间.无,投资人次,标的类型.实地认证标,标的类型.信用认证标,借款性质.个人消费,借款性质.购车购房,借款性质.婚礼筹备,借款性质.教育培训,借款性质.其他借款,借款性质.投资创业,借款性质.医疗支出,借款性质.装修借款,标的总额,年利率,期限.12个月,期限.13个月,期限.14个月,期限.15个月,期限.16个月,期限.18个月,期限.20个月,期限.21个月,期限.23个月,期限.24个月,期限.30个月,期限.36个月,期限.3个月,期限.48个月,期限.6个月,期限.8个月,期限.9个月,收入.5000元以下,收入.5000.10000元,收入.20000.50000元,收入.50000元以上,房产.TRUE,房贷.TRUE,车产.TRUE,车贷.TRUE,借款总额,申请借款,成功借款,还清笔数,逾期次数
1,0,54,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,46,1,0,1,0,0,0,0,0,0,0,61700,10.2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,61700,1,1,1,0
1,0,38,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,31,1,0,1,0,0,0,0,0,0,0,43300,10.2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,43300,1,1,0,0
1,0,47,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,113,1,0,0,0,0,0,0,0,0,0,206000,12,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,206000,1,1,1,0
1,0,24,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,14,0,1,0,1,0,0,0,0,0,0,8400,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,15400,3,2,2,1
1,0,35,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,23,1,0,0,0,0,0,0,0,0,0,72100,10.2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,1,72100,1,1,1,0
1,1,26,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,130,1,0,1,0,0,0,0,0,0,0,156500,10.2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,156500,1,1,1,0
1,1,29,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,89,1,0,1,0,0,0,0,0,0,0,43300,10.2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,1,43300,1,1,1,0
1,0,40,1,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,55,1,0,0,0,0,0,0,0,0,0,80000,10.8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,80000,1,1,1,0
1,1,37,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,54,1,0,0,0,0,0,0,0,0,0,88600,11.4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,88600,1,1,0,0
1,0,40,1,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,24,1,0,1,0,0,0,0,0,0,0,62800,12.6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,62800,1,1,0,0
1,0,46,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,27,1,0,0,0,0,0,0,0,0,0,31600,10.2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,31600,1,1,1,0
1,0,28,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,48,1,0,0,0,0,0,0,0,0,0,95000,12,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,95000,1,1,1,0
1,0,30,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,11,1,0,1,0,0,0,0,0,0,0,13200,9.6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,13200,1,1,0,0
1,0,29,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,19,0,1,0,0,0,0,0,0,0,0,15000,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,25000,5,2,2,12
1,1,30,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,19,1,0,0,0,0,0,1,0,0,0,29400,11.4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,29400,1,1,1,0
1,0,42,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,35,1,0,1,0,0,0,0,0,0,0,37000,11.4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,37000,1,1,1,0
1,0,39,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,74,1,0,0,0,0,0,0,0,0,0,59000,11.4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,59000,1,1,1,0
1,0,28,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,24,1,0,1,0,0,0,0,0,0,0,50000,10.2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,50000,1,1,1,0
1,1,36,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,109,1,0,1,0,0,0,0,0,0,0,76600,10.2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,1,0,76600,1,1,1,0
1,0,39,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,9,0,1,0,0,0,0,0,0,0,0,8000,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,17600,2,2,1,12
1,1,30,1,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,103,1,0,0,0,0,0,1,0,0,0,109800,12,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,109800,1,1,1,0
1,1,28,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,11,0,1,0,0,0,0,0,0,0,0,36000,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,36000,1,1,1,0
1,1,42,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,356,1,0,1,0,0,0,0,0,0,0,110400,9.6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,110400,1,1,1,0
1,0,34,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,44,1,0,1,0,0,0,0,0,0,0,69200,11.4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,69200,1,1,0,0
1,1,25,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,109,1,0,0,0,0,0,1,0,0,0,69200,11.4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,69200,1,1,1,0
1,0,28,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,37,1,0,0,0,0,0,0,0,0,0,47400,10.8,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,47400,1,1,1,0
1,1,45,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,15,1,0,0,0,0,0,0,0,0,0,13800,9.6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,13800,1,1,0,0
1,1,55,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,155,1,0,0,0,0,0,0,0,0,0,95800,10.2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,95800,1,1,1,0
1,0,37,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,64,1,0,0,0,0,0,0,1,0,0,90800,10.2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,208700,2,2,2,0
1,0,39,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,910,1,0,0,0,0,0,0,1,0,0,187500,10.2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,187500,1,1,1,0
1,1,29,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,268,1,0,0,0,0,0,0,0,0,0,117000,10.2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,1,0,117000,1,1,1,0
1,1,38,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,27,1,0,1,0,0,0,0,0,0,0,40000,12,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,40000,1,1,0,0
1,0,45,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,119,1,0,0,0,0,0,0,0,0,0,1.00E+05,11.4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1.00E+05,1,1,1,0
1,0,53,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,201,1,0,0,0,0,0,0,0,0,0,56800,10.2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1.00E+05,2,2,2,0
1,1,53,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,206,1,0,1,0,0,0,0,0,0,0,206000,12,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,264800,2,2,0,0
1,0,30,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,154,1,0,1,0,0,0,0,0,0,0,101000,10.2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,101000,1,1,1,0
1,0,30,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,42,1,0,1,0,0,0,0,0,0,0,61800,12,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,61800,1,1,1,0
1,0,27,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,151,1,0,1,0,0,0,0,0,0,0,94700,10.2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,94700,1,1,1,0
1,0,36,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,7,0,1,0,0,0,0,0,0,0,0,8000,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,77000,14,10,10,2
1,1,41,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,171,1,0,0,0,0,0,0,0,0,0,139000,9.6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,139000,1,1,0,0
1,0,48,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,285,1,0,0,0,0,0,0,0,0,0,128000,10.2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,128000,1,1,1,0
1,0,58,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,80,1,0,0,0,0,0,0,0,0,0,166000,11.4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,166000,1,1,1,0
1,0,27,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,88,1,0,0,0,0,0,0,0,0,0,95800,10.2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,1,0,95800,1,1,1,0
1,0,32,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,29,1,0,0,0,0,0,0,0,0,0,79800,10.2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,1,0,79800,1,1,1,0
1,1,30,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,83,1,0,0,0,0,0,0,0,0,0,63900,10.2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,1,0,63900,1,1,0,0
1,0,28,1,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,56,1,0,0,0,0,0,0,0,0,0,20000,11.4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,20000,1,1,1,0
1,0,34,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,27,1,0,1,0,0,0,0,0,0,0,41700,12,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,41700,1,1,1,0
1,0,40,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,113,1,0,0,0,0,0,0,0,0,0,95000,10.8,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,1,0,95000,1,1,1,0
1,0,31,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,11,0,1,0,1,0,0,0,0,0,0,5000,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,11000,3,2,2,1
1,0,29,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,7,0,1,1,0,0,0,0,0,0,0,4000,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,14000,4,3,3,2
1,0,37,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,31,1,0,1,0,0,0,0,0,0,0,79800,11.4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,1,0,79800,1,1,0,0
1,0,29,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,67,1,0,1,0,0,0,0,0,0,0,103100,10.2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,103100,1,1,1,0
1,0,38,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,4,0,1,0,0,0,0,0,0,0,1,10000,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,10000,1,1,1,0
1,0,24,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,16,0,1,0,0,0,0,0,0,0,0,14000,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,42000,4,3,3,11
1,0,27,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,33,1,0,0,0,0,0,0,0,0,0,39800,10.2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,39800,1,1,1,0
1,0,28,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,27,0,1,0,0,0,0,0,0,0,0,16000,13,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,16000,1,1,1,0
1,0,28,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,7,0,1,0,0,0,0,0,0,0,0,5000,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,10000,3,2,2,0
1,0,37,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,132,1,0,1,0,0,0,0,0,0,0,98100,9.6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,98100,1,1,1,0
1,0,51,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,53,1,0,0,0,0,0,0,0,0,0,72100,10.2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,72100,1,1,1,0
1,0,47,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,473,1,0,0,0,0,0,0,0,0,0,70300,10.2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,70300,1,1,1,0
1,0,23,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,18,0,1,0,0,1,0,0,0,0,0,19000,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,19000,2,1,1,3
1,0,30,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,14,0,1,0,0,0,0,0,0,0,1,17000,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,51000,3,3,3,7
1,1,27,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,10,1,0,1,0,0,0,0,0,0,0,19800,9.6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19800,1,1,0,0
1,0,29,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,10,0,1,0,0,0,0,0,0,0,0,14000,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,14000,1,1,1,5
1,1,32,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,109,1,0,0,0,0,0,0,0,0,0,101000,10.2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,101000,1,1,1,0
1,0,51,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,356,1,0,0,0,0,0,0,0,0,0,116400,9.6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,116400,1,1,1,0
1,0,43,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,78,1,0,0,0,0,0,0,0,0,0,92800,10.2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,92800,1,1,1,0
1,1,26,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,750,1,0,0,0,0,0,0,0,0,0,122000,9.6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,122000,1,1,1,0
1,0,27,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,11,0,1,0,1,0,0,0,0,0,0,12000,13,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,34000,3,3,2,12
1,0,53,0,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,209,1,0,0,0,0,0,0,0,0,0,90000,10.2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,90000,1,1,1,0
1,0,43,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,41,1,0,1,0,0,0,0,0,0,0,44300,11.4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,44300,1,1,1,0
1,0,50,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,30000,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,30000,1,1,1,0
1,1,26,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,138,1,0,0,0,0,0,0,0,0,0,111100,10.2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,111100,1,1,0,0
1,0,51,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,15,1,0,1,0,0,0,0,0,0,0,86500,11.4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,86500,1,1,1,0
1,1,34,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,99,1,0,0,0,0,0,0,0,0,0,110500,10.2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,110500,1,1,1,0
1,0,56,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,199,1,0,0,0,0,0,0,0,0,0,115500,9.6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,115500,1,1,0,0
1,0,43,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,19,0,1,0,0,0,0,0,0,0,1,23000,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,23000,1,1,1,0
1,0,31,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,27,0,1,0,1,0,0,0,0,0,0,5000,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,34200,8,6,6,0
1,0,26,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,13,0,1,0,0,0,0,0,0,0,1,6000,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,6000,1,1,1,5
1,0,31,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,17,0,1,0,0,0,0,0,0,0,0,28800,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,1,0,81600,3,3,3,1
1,0,31,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,19,1,0,0,0,0,0,0,0,0,0,13900,10.2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,13900,1,1,0,0
1,0,23,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,86,1,0,1,0,0,0,0,0,0,0,40900,10.8,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,40900,1,1,1,0
1,0,33,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,162,1,0,1,0,0,0,0,0,0,0,94200,12.6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,1,0,94200,1,1,0,0
1,0,26,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,178,1,0,0,0,0,0,0,0,0,0,144000,10.2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,144000,1,1,1,0
1,0,28,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,130,1,0,0,0,0,0,0,0,0,0,68400,11.4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,68400,1,1,1,0
1,0,28,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,27,1,0,0,0,0,0,0,0,0,0,15400,10.2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,45500,2,2,1,0
1,0,47,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,118,1,0,1,0,0,0,0,0,0,0,94200,12.6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,94200,1,1,1,0
1,1,42,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,19,1,0,0,0,0,0,0,0,0,0,64800,10.2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,64800,1,1,1,0
1,0,27,1,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,30,1,0,0,0,0,0,0,0,0,0,42400,12,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,42400,1,1,1,0
1,0,30,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,104,1,0,0,0,0,0,0,0,0,0,53700,10.8,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,53700,1,1,1,0
1,0,54,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,68,1,0,0,0,0,0,0,0,0,0,46700,13.2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,46700,1,1,1,0
1,1,38,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,10,0,1,0,0,0,0,0,0,0,0,10000,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,20000,2,2,2,0
1,1,41,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,60,1,0,1,0,0,0,0,0,0,0,96100,12,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,1,0,96100,1,1,0,0
1,0,43,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,54,1,0,0,0,0,0,0,0,0,0,40000,10.8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,40000,1,1,1,0
1,0,40,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,10,1,0,0,0,0,0,0,0,0,0,29900,12.6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,29900,1,1,0,0
1,0,24,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,18,1,0,1,0,0,0,0,0,0,0,47500,12,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,47500,1,1,0,0
1,0,39,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,196,1,0,0,0,0,0,0,0,0,0,51800,10.8,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,51800,1,1,1,0
1,0,28,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,7,1,0,1,0,0,0,0,0,0,0,10000,11.4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,10000,1,1,1,0
1,0,49,1,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,33,1,0,0,0,0,0,0,0,0,0,46700,13.2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,46700,1,1,1,0
1,0,49,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,59,1,0,1,0,0,0,0,0,0,0,44900,12.6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,107400,2,2,1,0
1,0,33,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,32,1,0,0,0,0,0,0,0,0,0,47600,12.6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,217600,2,2,0,0
1,0,27,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,17,1,0,0,0,0,0,0,0,0,0,20700,9.6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,20700,1,1,1,0
1,1,31,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,73,1,0,1,0,0,0,0,0,0,0,69200,9.6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,69200,1,1,1,0
1,1,37,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,11,1,0,0,0,0,0,0,0,0,0,27700,9.6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,27700,1,1,1,0
1,0,32,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,14,1,0,0,0,0,0,0,0,0,0,68500,10.8,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,68500,1,1,0,0
